"_time",Image,CommandLine,ParentImage
"2026-05-18T13:01:57.580+0400","C:\Windows\System32\wevtutil.exe","C:\Windows\system32\wevtutil.exe install-manifest C:\Windows\SystemTemp\25334366-F8F8-444E-761C-CC2ED716888F.man ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Definition Updates\StableEngineEtwLocation\mpengine_etw.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Definition Updates\StableEngineEtwLocation\mpengine_etw.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Definition Updates\StableEngineEtwLocation\mpengine_etw.dll""","C:\Program Files\Windows Defender\MsMpEng.exe"
"2026-05-18T13:01:57.171+0400","C:\Windows\System32\wevtutil.exe","C:\Windows\system32\wevtutil.exe uninstall-manifest C:\Windows\SystemTemp\25334366-F8F8-444E-761C-CC2ED716888F.man","C:\Program Files\Windows Defender\MsMpEng.exe"
"2026-05-18T13:01:53.454+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:01:52.590+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:01:51.606+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:01:51.096+0400","C:\Windows\SoftwareDistribution\Download\Install\AM_Delta.exe","""C:\Windows\SoftwareDistribution\Download\Install\AM_Delta.exe"" WD /q","C:\Windows\UUS\amd64\wuaucltcore.exe"
"2026-05-18T13:01:49.426+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:01:48.509+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:01:47.760+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:01:46.625+0400","C:\Windows\SoftwareDistribution\Download\Install\AM_Base.exe","""C:\Windows\SoftwareDistribution\Download\Install\AM_Base.exe""","C:\Windows\UUS\amd64\wuaucltcore.exe"
"2026-05-18T13:01:32.787+0400","C:\Windows\System32\MpSigStub.exe","C:\Windows\system32\MpSigStub.exe /stub 1.1.24010.2001 /payload 1.1.26030.3008 /MpWUStub /program C:\Windows\SoftwareDistribution\Download\Install\AM_Engine.exe","C:\Windows\UUS\amd64\wuaucltcore.exe"
"2026-05-18T13:01:32.598+0400","C:\Windows\SoftwareDistribution\Download\Install\AM_Engine.exe","""C:\Windows\SoftwareDistribution\Download\Install\AM_Engine.exe""","C:\Windows\UUS\amd64\wuaucltcore.exe"
"2026-05-18T13:01:32.136+0400","C:\Windows\SoftwareDistribution\Download\Install\MpSigStub.exe","""C:\Windows\SoftwareDistribution\Download\Install\MpSigStub.exe"" /Store","C:\Windows\UUS\amd64\wuaucltcore.exe"
"2026-05-18T13:01:31.820+0400","C:\Windows\UUS\amd64\wuaucltcore.exe","""C:\Windows\uus\AMD64\wuaucltcore.exe"" /DeploymentHandlerFullPath \\?\C:\Windows\UUS\AMD64\UpdateDeploy.dll /ClassId f69758fb-abd3-4aef-9415-c1aa80ecd2a3 /RunHandlerComServer","C:\Windows\System32\svchost.exe"
"2026-05-18T13:01:23.212+0400","C:\Windows\System32\svchost.exe","C:\Windows\system32\svchost.exe -k GPSvcGroup","C:\Windows\System32\services.exe"
"2026-05-18T13:01:23.100+0400","C:\Windows\System32\SecurityHealthHost.exe","\\?\C:\Windows\System32\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding","C:\Windows\System32\svchost.exe"
"2026-05-18T13:01:22.681+0400","C:\Windows\System32\SecurityHealthHost.exe","\\?\C:\Windows\System32\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding","C:\Windows\System32\svchost.exe"
"2026-05-18T13:01:22.634+0400","C:\Windows\System32\taskhostw.exe","taskhostw.exe -RegisterDevice -ProtectionStateChanged -FreeNetworkOnly","C:\Windows\System32\svchost.exe"
"2026-05-18T13:01:10.867+0400","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k netsvcs -p -s NetSetupSvc","C:\Windows\System32\services.exe"
"2026-05-18T13:01:04.750+0400","C:\Users\victim-user\AppData\Local\Microsoft\OneDrive\26.074.0420.0001\OneDriveLauncher.exe","""C:\Users\victim-user\AppData\Local\Microsoft\OneDrive\26.074.0420.0001\OneDriveLauncher.exe"" /startInstances","C:\Windows\System32\svchost.exe"
"2026-05-18T13:00:54.484+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:00:53.613+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:00:52.577+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:00:50.254+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:00:49.250+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:00:48.432+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T13:00:45.737+0400","C:\Program Files\Windows Defender\MpCmdRun.exe","""C:\Program Files\Windows Defender\MpCmdRun.exe"" SignaturesUpdateService -ScheduleJob -UnmanagedUpdate","C:\Program Files\Windows Defender\MsMpEng.exe"
"2026-05-18T13:00:45.614+0400","C:\Program Files\Windows Defender\MpCmdRun.exe","""C:\Program Files\Windows Defender\MpCmdRun.exe"" SignatureUpdate -ScheduleJob -RestrictPrivileges","C:\Program Files\Windows Defender\MsMpEng.exe"
"2026-05-18T13:00:41.124+0400","C:\Windows\System32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s lfsvc","C:\Windows\System32\services.exe"
"2026-05-18T12:59:54.471+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:59:53.604+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:59:52.569+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:59:50.247+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:59:49.237+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:59:48.429+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:58:54.458+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:58:53.608+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:58:52.921+0400","C:\Windows\System32\ipconfig.exe",ipconfig,"C:\Windows\System32\cmd.exe"
"2026-05-18T12:58:52.545+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:58:50.240+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:58:49.233+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:58:48.420+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:58:47.609+0400","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe","""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe"" -Embedding","C:\Windows\System32\svchost.exe"
"2026-05-18T12:58:47.276+0400","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\OpenConsole.exe","""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\OpenConsole.exe"" -Embedding","C:\Windows\System32\svchost.exe"
"2026-05-18T12:58:47.086+0400","C:\Windows\System32\cmd.exe","""C:\Windows\system32\cmd.exe""","C:\Windows\explorer.exe"
"2026-05-18T12:57:54.460+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:57:53.609+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:57:52.543+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:57:50.236+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:57:49.226+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:57:48.410+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:57:40.628+0400","C:\Windows\System32\appidcertstorecheck.exe","""C:\Windows\system32\appidcertstorecheck.exe""","C:\Windows\System32\svchost.exe"
"2026-05-18T12:56:54.449+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:56:53.605+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:56:52.537+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:56:50.211+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:56:49.216+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
"2026-05-18T12:56:48.398+0400","C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"
